STUDENT_ID,UNIT CODE,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W14,W15,W16,W17,W18,W19,W21,W22,W23,W24,W25,W26
UP875892,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
UP820935,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0
UP841221,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
UP858239,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,0,0,0,0,0,0
UP817474,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
UP879043,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0
UP831038,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
UP837518,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP865672,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,4,0,0,0,0,0,0,0,0
UP877101,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
UP820449,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
UP852982,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,4,1,3,0,0,0,0,0,0,0,0
UP855834,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
UP878103,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,2,0,0,0,0,0,0,0,0
UP818360,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,3,0,0,0,0,0,0,0,0
UP876126,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
UP918156,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,4,0,0,0,0,0,0,0,0
UP839653,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
UP780468,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0
UP879064,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,0,0,0,0,0,0,0,0
UP912872,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0
UP835351,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,3,0,0,0,0,0,0,0,0
UP852468,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,2,0,0,0,0,0,0,0,0
UP825573,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP814446,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0
UP863457,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,2,0,0,0,0,0,0,0,0
UP848800,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,2,0,0,0,0,0,0,0,0
UP867040,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,0,0,0,0,0,0,0,0
UP869868,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
UP854995,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP814734,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0
UP873711,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0
UP861808,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
UP851556,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP849492,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,0,0,0,0,0,0,0,0
UP817694,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0
UP877962,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0
UP860271,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0
UP861063,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0
UP820264,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,0,0,0
UP852140,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
UP853829,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,1,0,0,0,0,0,0,0,0
UP876586,U21274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0
UP814632,U21274,0,0,0,0,0,0,0,0,0,0,0,0,4,4,4,4,0,0,0,0,0,0,0,0
UP840877,U21274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP824426,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,4,0,0,0,0,0,0,0,0
UP776681,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,0,0,0,0,0,0,0
UP865096,U21274,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,2,0,0,0,0,0,0,0,0
UP880264,U21274,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,2,0,0,0,0,0,0,0,0
UP912255,U21276,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0
UP780016,U21276,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP822906,U21276,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
UP778465,U21276,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP719920,U21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP818046,U21276,0,2,0,1,1,2,0,2,2,1,1,1,1,2,2,1,0,0,0,0,0,0,0,0
UP758327,U21276,0,0,0,0,0,0,0,1,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0
UP804960,U21276,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
UP840212,U21276,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
UP794190,U21276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP836597,U21276,0,2,0,2,1,0,0,2,0,1,2,1,2,1,2,2,0,0,0,0,0,0,0,0
UP499626,U21276,0,0,0,0,0,1,0,2,2,0,1,1,2,2,2,2,0,0,0,0,0,0,0,0
UP771781,U21276,0,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0
UP811828,U21276,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
UP772629,U21276,0,0,0,0,0,1,0,2,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0
UP780461,U21276,0,2,0,2,2,2,0,2,1,2,1,1,1,1,2,1,0,0,0,0,0,0,0,0
UP873142,U21276,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
UP783570,U21276,0,1,0,2,2,1,0,2,1,2,1,1,1,2,2,2,0,0,0,0,0,0,0,0
UP878483,U21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP810066,U21276,0,1,0,0,0,0,0,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0
UP777205,U21276,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP815386,U21276,0,1,0,2,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0
UP802983,U21276,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP815459,U21276,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP773015,U21276,0,2,0,1,0,1,0,0,0,1,0,0,2,1,2,1,0,0,0,0,0,0,0,0
UP735437,U21276,0,0,0,0,0,0,0,0,0,1,1,2,2,2,2,1,0,0,0,0,0,0,0,0
UP789464,U21276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP914294,U21276,0,2,0,0,0,1,0,0,0,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0
UP823183,U21276,0,0,0,0,1,0,0,1,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0
UP716153,U21276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP763734,U21276,0,0,0,2,1,2,0,2,1,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0
UP811216,U21276,0,0,0,1,1,0,0,1,1,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0
UP746454,U21276,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP781212,U21276,0,0,0,1,1,1,0,2,1,1,1,1,2,2,2,2,0,0,0,0,0,0,0,0
UP824197,U21276,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
UP824217,U21276,0,2,0,1,0,2,0,1,0,1,2,2,0,2,2,1,0,0,0,0,0,0,0,0
UP806693,U21276,0,0,0,0,2,0,0,1,0,1,2,1,1,1,2,1,0,0,0,0,0,0,0,0
UP773229,U21276,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP773455,U21276,0,0,0,2,2,2,0,2,2,2,1,2,0,2,1,0,0,0,0,0,0,0,0,0
UP752594,U21276,0,1,0,2,1,0,0,0,0,0,1,2,0,0,2,1,0,0,0,0,0,0,0,0
UP767408,U21276,0,1,0,1,2,0,0,2,1,2,2,1,2,1,0,0,0,0,0,0,0,0,0,0
UP735353,U21276,0,1,0,1,1,2,0,0,1,0,2,0,1,1,2,1,0,0,0,0,0,0,0,0
UP788458,U21276,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP796972,U21276,0,1,0,1,2,1,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
UP790487,U21276,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
UP821692,U21276,0,1,0,2,1,2,0,2,2,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0
UP757155,U21276,0,2,0,2,2,1,0,2,0,2,2,1,2,2,2,1,0,0,0,0,0,0,0,0
UP795479,U21276,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP806925,U21276,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP771041,U21276,0,0,0,2,2,2,0,2,1,2,2,1,2,2,2,2,0,0,0,0,0,0,0,0
UP818681,U21276,0,1,0,0,0,1,0,0,1,2,2,1,1,2,2,0,0,0,0,0,0,0,0,0
UP820346,U21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP828586,U21276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP770117,U21276,0,2,0,0,2,1,0,1,1,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0
UP766290,U21276,0,1,0,0,0,0,0,0,0,0,1,0,2,2,1,0,0,0,0,0,0,0,0,0
UP788089,U21276,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
UP785786,U21276,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP839654,U21276,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
UP790070,U21276,0,2,0,2,2,2,0,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0
UP822603,U21276,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP780065,U21276,0,2,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP820471,U21276,0,1,0,1,1,2,0,2,2,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0
UP691978,U21276,0,0,0,2,1,2,0,2,1,0,0,2,1,1,2,1,0,0,0,0,0,0,0,0
UP781064,U21276,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
UP804546,U21276,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP745497,U21276,0,0,0,0,1,1,0,1,1,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0
UP815458,U21276,0,0,0,0,0,1,0,0,0,1,1,2,1,0,2,1,0,0,0,0,0,0,0,0
UP819025,U21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP805717,U21276,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP789486,U21276,0,2,0,2,2,2,0,2,2,2,0,1,2,2,2,1,0,0,0,0,0,0,0,0
UP784007,U21276,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP839207,U21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
UP783675,U21276,0,2,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0
UP820915,U21276,0,0,0,2,2,2,0,2,2,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0
UP777835,U21276,0,0,0,2,2,2,0,2,0,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0
UP808703,U21276,0,2,0,2,1,2,0,1,2,1,1,2,2,2,1,1,0,0,0,0,0,0,0,0
UP811402,U21276,0,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP769598,U21276,0,2,0,2,2,2,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP768203,U21276,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP800456,U21276,0,2,0,2,2,2,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP732895,U21276,0,2,0,2,1,1,0,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,0
UP777600,U21276,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP814318,U21276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP773867,U21276,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP782920,U21276,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,0,0,0,0,0,0
UP811402,U21277,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
UP743982,U21277,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP777600,U21277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP787229,U21277,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP811855,U21277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP770605,U21277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP780016,U21277,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP822906,U21277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP719931,U21277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP774490,U21277,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP780461,U21277,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP795987,U21277,0,0,0,1,1,1,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0
UP810066,U21277,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP770338,U21277,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP784250,U21277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP770785,U21277,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP771781,U21277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP785786,U21277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UP774027,U21278,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP774509,U21278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP776138,U21278,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP785080,U21278,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
UP778885,U21278,0,0,0,0,1,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0
UP770785,U21278,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0
UP830109,U21278,0,1,0,0,2,1,0,1,1,2,1,2,1,1,1,0,0,0,0,0,0,0,0,0
UP762633,U21278,0,0,0,0,0,2,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP811863,U21278,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP811798,U21278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP774061,U21278,0,0,0,0,0,2,0,0,1,3,1,1,0,2,0,0,0,0,0,0,0,0,0,0
UP761451,U21278,0,0,0,0,1,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
UP823958,U21278,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP776524,U21278,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP866775,U21278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP719931,U21278,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP787229,U21278,0,0,0,0,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP741644,U21278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0
UP728638,U21278,0,0,0,0,0,0,0,0,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,0
UP813128,U21278,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP741525,U21278,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP813863,U21278,0,2,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP781055,U21278,0,0,0,0,0,1,0,1,3,2,3,1,2,2,2,1,0,0,0,0,0,0,0,0
UP799968,U21278,0,1,0,0,0,1,0,1,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
UP823665,U21278,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
UP781330,U21278,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP779600,U21278,0,1,0,1,2,1,0,0,1,2,0,0,0,1,2,1,0,0,0,0,0,0,0,0
UP872413,U21278,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP824691,U21278,0,0,0,0,0,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP795987,U21278,0,0,0,0,0,0,0,1,0,1,0,1,0,0,2,1,0,0,0,0,0,0,0,0
UP815941,U21278,0,0,0,1,1,2,0,2,1,2,1,2,2,1,1,0,0,0,0,0,0,0,0,0
UP813128,U21279,0,0,0,2,3,1,0,3,2,3,1,1,0,0,2,0,0,0,0,0,0,0,0,0
UP834069,U21279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP824217,U21279,0,0,0,0,1,0,0,1,2,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
UP809977,U21279,0,2,0,2,0,1,0,2,1,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0
UP739568,U21279,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP872434,U21279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP766186,U21279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP822601,U21279,0,2,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
UP780088,U21279,0,0,0,1,2,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP915124,U21279,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
UP781852,U21279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP830109,U21279,0,2,0,1,2,2,0,1,2,2,2,1,0,1,1,0,0,0,0,0,0,0,0,0
UP812199,U21279,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP827375,U21279,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP894136,U21279,0,0,0,0,2,2,0,2,0,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0
UP823665,U21279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP866775,U21279,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
UP731970,U21279,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP739791,U21279,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP816611,U21279,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UP776524,U21279,0,1,0,2,0,0,0,0,1,2,2,1,0,0,1,0,0,0,0,0,0,0,0,0
UP823958,U21279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UP910006,U21279,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP781146,U21279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP824691,U21279,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0
UP811216,U21279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP783365,U21279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP788374,U21279,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP819308,U21279,0,1,0,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP815941,U21279,0,1,0,1,1,1,0,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0
UP820346,U21279,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP817485,U21279,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP714854,U21279,0,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
UP811863,U21279,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP737585,U21279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP771357,U21279,0,1,0,2,1,1,0,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0
UP745207,U21279,0,1,0,2,1,0,0,0,2,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
UP779600,U21279,0,1,0,0,0,1,0,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
UP780565,U21279,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP916993,U21279,0,1,0,2,2,2,0,2,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0
UP824341,U21279,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP825804,U21279,0,2,0,0,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0
UP790487,U21279,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
UP782307,U21279,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP809898,U21279,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
UP814464,U21279,0,0,0,1,0,0,0,1,1,2,0,1,0,1,0,1,0,0,0,0,0,0,0,0
UP770953,U21279,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP700323,U21279,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
UP907163,U21279,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP659036,U21279,0,1,0,0,0,0,0,0,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0
UP872413,U21279,0,2,0,2,2,2,0,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0
UP763052,U21279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP728638,U21279,0,1,0,2,2,0,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0
UP777361,U21279,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UP823245,U21279,0,1,0,0,1,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
UP785080,U21279,0,0,0,0,1,1,0,1,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0
UP809483,U21279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP914928,U21279,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0
UP813863,U21279,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UP767788,U21279,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UP903542,U21279,0,1,0,0,0,1,0,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0
